epoch,lr,loss,val_loss,val_metric
33.0,,0.6185524030653891,0.6900235750653723,0.523833285976356
34.0,,0.6188735478148909,0.6391586487357681,0.5546805428149378
35.0,,0.6140917050456236,0.6668926710481042,0.5426688426359461
36.0,,0.6132692399029741,0.6284546293653883,0.5643972905399008
37.0,,0.6095519542455196,0.7688279117549862,0.48036743014544625
38.0,,0.6108605437025517,0.6414166666365958,0.553594285006517
39.0,,0.6039135568366499,0.8062638490049688,0.45593774687072386
40.0,,0.6054765061887806,0.6509046787614221,0.5451903525995025
41.0,,0.6050459262961615,0.6598966709128371,0.5418420876602923
42.0,,0.5970914019850309,0.6560064339422965,0.5524723998515204
43.0,,0.5979535660308922,0.6575108815957834,0.5438389199940049
44.0,,0.5939780476695311,0.6537564814627708,0.5522879479975704
45.0,,0.5914145266125819,0.6477201627181457,0.5511364371184768
46.0,,0.5870169555854224,0.6430047602266878,0.5581366519429891
47.0,,0.5841944114956444,0.644180040209143,0.5553821480658203
48.0,,0.581127154026815,0.7450049058811085,0.4935172929892862
49.0,,0.5856657266497373,0.6344912004900408,0.5590230850687924
50.0,,0.5761859303485893,0.6981543467925475,0.5269303199445694
51.0,,0.5769174481202701,0.6408980818482133,0.5549709444387029
52.0,,0.577448150378191,0.6616857440622004,0.5461373738469077
53.0,,0.5725446683849266,0.6391349762409657,0.557027176834927
54.0,,0.567151221101413,0.7046631850637831,0.5172504543909092
55.0,,0.5615380267819804,0.6558467506288408,0.5503239452519193
56.0,,0.5615536960547338,0.6634732963802579,0.5418654978068069
57.0,,0.560557227574274,0.6560179101454245,0.5567788801413726
58.0,,0.5640604360428506,0.6412580165777121,0.5659928213474477
59.0,,0.5558945549752765,0.6515768779290689,0.5555731189031089
60.0,,0.5565141907077514,0.6522681303926416,0.5537945131218768
61.0,,0.5563000883750304,0.6640369009327244,0.5452720699535512
62.0,,0.5512186384989408,0.6544509000606366,0.5532952924632553
63.0,,0.5523422116148687,0.6727647637461757,0.549314203029374
64.0,,0.545391404079292,0.6572665095329284,0.5571772514264919
65.0,,0.5480954498351217,0.6706893510646649,0.5503677662574865
66.0,,0.540612286819007,0.64565626629838,0.5570382798862842
67.0,,0.5412197149468806,0.691163545471054,0.5345958467463476
68.0,,0.5394694199542961,0.6586080261178919,0.552210607948817
69.0,,0.5371731831458862,0.726012659502459,0.5031439538339575
70.0,,0.5374215032031875,0.6486002387227239,0.5601545716996095
71.0,,0.5410753010150665,0.7209793432338818,0.5215123191098959
72.0,,0.5314485163750773,0.6519012655223813,0.558082771476864
73.0,,0.5263171682735245,0.6523593694240123,0.5574351270811455
74.0,,0.5252402495286747,0.6867561666815131,0.5364132534826207
75.0,,0.5227661086227707,0.7191778053034533,0.5173353703329109
76.0,,0.5239781231464509,0.6732661111934765,0.5481545624612476
77.0,,0.5174417159480895,0.6675358619775859,0.5512334974622295
78.0,,0.5147712521538705,0.6749450728699967,0.545944115272206
79.0,,0.5165841870890829,0.6841491767952034,0.5485251449741508
80.0,,0.510598579962889,0.6853903829514444,0.5361493438912955
81.0,,0.5152458620513369,0.6903698590424684,0.5402959087998164
82.0,,0.5155092646817645,0.6817906675038037,0.5453450544966683
83.0,,0.5044549937119226,0.6838707227964659,0.5488480529253905
84.0,,0.5028034056833608,0.6756848939904222,0.5553344242608497
85.0,,0.5038614311891949,0.6768168021966745,0.5403897384918578
86.0,,0.5018665908214325,0.688259533074525,0.5372272919827114
87.0,,0.5027328307380179,0.666480134414123,0.551396375854418
88.0,,0.5016365576244308,0.7096377660562326,0.5389906910638259
